Croatia, Death rates (period 1x1), 	Last modified: 08 Apr 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2012          67             0.011518        0.027811        0.018740
  2012          68             0.012481        0.029724        0.020014
  2012          69             0.013338        0.030249        0.020676
  2012          70             0.017029        0.032260        0.023620
  2012          71             0.017521        0.039832        0.027059
  2012          72             0.019164        0.041076        0.028405
  2012          73             0.022449        0.045262        0.031875
  2012          74             0.027020        0.050248        0.036441
  2012          75             0.031106        0.058429        0.042027
  2012          76             0.035170        0.061716        0.045545
  2012          77             0.040357        0.066589        0.050401
  2012          78             0.049400        0.074300        0.058660
  2012          79             0.054319        0.080703        0.063769
  2012          80             0.061910        0.105104        0.076965
  2012          81             0.071715        0.108148        0.084233
  2012          82             0.082965        0.115910        0.094084
  2012          83             0.098376        0.131828        0.109370
  2012          84             0.107599        0.148382        0.120476
  2012          85             0.125925        0.147273        0.132242
  2012          86             0.134987        0.176047        0.146084
  2012          87             0.143624        0.196833        0.157300
  2012          88             0.185206        0.203697        0.189859
  2012          89             0.182733        0.209007        0.189165
  2012          90             0.222598        0.226644        0.223564
  2012          91             0.220923        0.255555        0.228902
  2012          92             0.277953        0.311160        0.285902
  2012          93             0.241273        0.241167        0.241247
  2012          94             0.281266        0.307143        0.287542
  2012          95             0.357324        0.308945        0.345939
  2012          96             0.398169        0.479597        0.418314
  2012          97             0.420755        0.420364        0.420669
  2012          98             0.506029        0.521419        0.509414
  2012          99             0.364552        0.650155        0.433856
  2012         100             0.399870        0.328125        0.386428
  2012         101             0.673928        0.455696        0.627682
  2012         102             0.372093        0.705882        0.441718
  2012         103             0.562500        0.631579        0.578313
  2012         104             0.600000        0.750000        0.631579
  2012         105             1.500000        0.000000        0.857143
  2012         106             1.200000        6.000000        2.000000
  2012         107             0.000000              .        0.000000
  2012         108                   .              .              .
  2012         109                   .              .              .
  2012         110+                  .              .              .
  2013           0             0.003524        0.004401        0.003979
  2013           1             0.000249        0.000467        0.000362
  2013           2             0.000343        0.000417        0.000381
  2013           3             0.000093        0.000133        0.000114
  2013           4             0.000142        0.000270        0.000208
  2013           5             0.000097        0.000230        0.000165
  2013           6             0.000203        0.000000        0.000098
  2013           7             0.000000        0.000047        0.000024
  2013           8             0.000098        0.000092        0.000095
  2013           9             0.000052        0.000000        0.000025
  2013          10             0.000103        0.000196        0.000150
  2013          11             0.000000        0.000048        0.000024
  2013          12             0.000048        0.000229        0.000141
  2013          13             0.000092        0.000044        0.000068
  2013          14             0.000000        0.000212        0.000108
  2013          15             0.000294        0.000201        0.000247
  2013          16             0.000162        0.000421        0.000295
  2013          17             0.000166        0.000392        0.000282
  2013          18             0.000210        0.000688        0.000453
  2013          19             0.000085        0.000818        0.000459
  2013          20             0.000167        0.000752        0.000467
  2013          21             0.000172        0.000854        0.000522
  2013          22             0.000197        0.000830        0.000521
  2013          23             0.000281        0.000581        0.000434
  2013          24             0.000313        0.000563        0.000440
  2013          25             0.000342        0.000914        0.000634
  2013          26             0.000267        0.000555        0.000413
  2013          27             0.000444        0.000900        0.000675
  2013          28             0.000283        0.000784        0.000538
  2013          29             0.000244        0.000770        0.000512
  2013          30             0.000246        0.000843        0.000551
  2013          31             0.000349        0.000840        0.000600
  2013          32             0.000484        0.000863        0.000677
  2013          33             0.000411        0.001345        0.000888
  2013          34             0.000310        0.001027        0.000675
  2013          35             0.000348        0.000971        0.000666
  2013          36             0.000812        0.001271        0.001045
  2013          37             0.000848        0.001143        0.000997
  2013          38             0.000824        0.001115        0.000972
  2013          39             0.000827        0.001621        0.001228
  2013          40             0.000965        0.001513        0.001241
  2013          41             0.000927        0.001608        0.001271
  2013          42             0.001040        0.001937        0.001492
  2013          43             0.000834        0.002420        0.001628
  2013          44             0.001272        0.002274        0.001772
  2013          45             0.001411        0.003080        0.002243
  2013          46             0.001425        0.003784        0.002598
  2013          47             0.001516        0.003993        0.002745
  2013          48             0.001770        0.004389        0.003070
  2013          49             0.002495        0.004569        0.003523
  2013          50             0.002571        0.005138        0.003839
  2013          51             0.002534        0.006456        0.004462
  2013          52             0.002685        0.006421        0.004518
  2013          53             0.003014        0.007664        0.005298
  2013          54             0.003842        0.008170        0.005970
  2013          55             0.003549        0.008845        0.006141
  2013          56             0.003884        0.010099        0.006916
  2013          57             0.004954        0.010142        0.007485
  2013          58             0.005272        0.012584        0.008884
  2013          59             0.004951        0.013325        0.009078
  2013          60             0.006705        0.016600        0.011504
  2013          61             0.005902        0.016653        0.011103
  2013          62             0.007105        0.018615        0.012623
  2013          63             0.007308        0.019797        0.013176
  2013          64             0.008001        0.021454        0.014201
  2013          65             0.008416        0.021422        0.014336
  2013          66             0.010083        0.024089        0.016398
  2013          67             0.009619        0.024286        0.016154
  2013          68             0.012068        0.028310        0.019201
  2013          69             0.013338        0.029796        0.020458
  2013          70             0.015500        0.032529        0.022822
  2013          71             0.016781        0.038233        0.025966
  2013          72             0.018875        0.040595        0.028039
  2013          73             0.022806        0.042931        0.031189
  2013          74             0.025286        0.047393        0.034297
  2013          75             0.029009        0.052444        0.038379
  2013          76             0.035772        0.058171        0.044586
  2013          77             0.039533        0.063936        0.048929
  2013          78             0.042790        0.072191        0.053868
  2013          79             0.051998        0.085007        0.064060
  2013          80             0.056585        0.086906        0.067217
  2013          81             0.069503        0.094697        0.078083
  2013          82             0.078216        0.108611        0.088431
  2013          83             0.090821        0.124448        0.101935
  2013          84             0.097902        0.138717        0.110965
  2013          85             0.122198        0.157283        0.132998
  2013          86             0.137395        0.163251        0.144896
  2013          87             0.140807        0.179547        0.150989
  2013          88             0.153808        0.191509        0.163227
  2013          89             0.191726        0.226265        0.200208
  2013          90             0.209770        0.239085        0.216846
  2013          91             0.230786        0.262398        0.238171
  2013          92             0.223210        0.304763        0.241215
  2013          93             0.296218        0.358820        0.310828
  2013          94             0.259566        0.296881        0.268419
  2013          95             0.311848        0.346528        0.320216
  2013          96             0.389928        0.408585        0.394172
  2013          97             0.368084        0.241109        0.336296
  2013          98             0.468869        0.624119        0.501952
  2013          99             0.419835        0.238716        0.382028
  2013         100             0.432090        0.516055        0.452154
  2013         101             0.522982        0.361446        0.491596
  2013         102             0.552826        0.418605        0.524781
  2013         103             0.488372        0.240000        0.432432
  2013         104             0.150000        1.090909        0.352941
  2013         105             0.857143        1.200000        0.947368
  2013         106             1.500000              .        1.500000
  2013         107             0.000000              .        0.000000
  2013         108             6.000000              .        6.000000
  2013         109                   .              .              .
  2013         110+                  .              .              .
  2014           0             0.004488        0.005511        0.005017
  2014           1             0.000051        0.000331        0.000196
  2014           2             0.000199        0.000280        0.000241
  2014           3             0.000000        0.000046        0.000024
  2014           4             0.000047        0.000089        0.000068
  2014           5             0.000095        0.000181        0.000139
  2014           6             0.000097        0.000000        0.000047
  2014           7             0.000102        0.000144        0.000123
  2014           8             0.000050        0.000094        0.000072
  2014           9             0.000049        0.000139        0.000095
  2014          10             0.000052        0.000049        0.000051
  2014          11             0.000052        0.000147        0.000101
  2014          12             0.000050        0.000048        0.000049
  2014          13             0.000049        0.000229        0.000141
  2014          14             0.000232        0.000308        0.000271
  2014          15             0.000044        0.000339        0.000195
  2014          16             0.000168        0.000403        0.000288
  2014          17             0.000040        0.000268        0.000157
  2014          18             0.000248        0.000589        0.000423
  2014          19             0.000042        0.000686        0.000370
  2014          20             0.000255        0.000450        0.000354
  2014          21             0.000250        0.000672        0.000467
  2014          22             0.000129        0.000692        0.000418
  2014          23             0.000197        0.000453        0.000328
  2014          24             0.000281        0.000582        0.000434
  2014          25             0.000196        0.000526        0.000364
  2014          26             0.000229        0.000808        0.000523
  2014          27             0.000153        0.000631        0.000395
  2014          28             0.000259        0.000541        0.000402
  2014          29             0.000389        0.000787        0.000592
  2014          30             0.000210        0.000505        0.000360
  2014          31             0.000282        0.000847        0.000570
  2014          32             0.000526        0.000708        0.000619
  2014          33             0.000451        0.000832        0.000646
  2014          34             0.000550        0.000824        0.000690
  2014          35             0.000449        0.000997        0.000728
  2014          36             0.000489        0.001380        0.000943
  2014          37             0.000744        0.001450        0.001102
  2014          38             0.000604        0.001287        0.000949
  2014          39             0.000360        0.001471        0.000923
  2014          40             0.000866        0.001311        0.001091
  2014          41             0.000898        0.001522        0.001212
  2014          42             0.000860        0.002038        0.001455
  2014          43             0.000894        0.002059        0.001480
  2014          44             0.001055        0.001927        0.001491
  2014          45             0.000886        0.002895        0.001887
  2014          46             0.001900        0.003204        0.002549
  2014          47             0.001731        0.003404        0.002562
  2014          48             0.002396        0.004220        0.003300
  2014          49             0.002173        0.004555        0.003354
  2014          50             0.002171        0.005254        0.003696
  2014          51             0.002810        0.006429        0.004593
  2014          52             0.003470        0.006652        0.005030
  2014          53             0.002540        0.007996        0.005208
  2014          54             0.002624        0.008302        0.005404
  2014          55             0.003766        0.008943        0.006304
  2014          56             0.004073        0.010142        0.007034
  2014          57             0.004993        0.012307        0.008546
  2014          58             0.005231        0.012648        0.008836
  2014          59             0.005370        0.013522        0.009379
  2014          60             0.006073        0.014502        0.010209
  2014          61             0.005849        0.017959        0.011691
  2014          62             0.007147        0.016909        0.011841
  2014          63             0.008076        0.019458        0.013501
  2014          64             0.008260        0.019334        0.013430
  2014          65             0.008828        0.022181        0.014938
  2014          66             0.010137        0.022259        0.015615
  2014          67             0.012517        0.027317        0.019136
  2014          68             0.011089        0.025469        0.017439
  2014          69             0.013007        0.032429        0.021460
  2014          70             0.014518        0.034376        0.023017
  2014          71             0.015894        0.034601        0.023849
  2014          72             0.019279        0.037208        0.026861
  2014          73             0.021146        0.040476        0.029208
  2014          74             0.025080        0.048412        0.034673
  2014          75             0.029411        0.048345        0.037025
  2014          76             0.031945        0.057630        0.042068
  2014          77             0.038138        0.062465        0.047569
  2014          78             0.041433        0.072806        0.053321
  2014          79             0.051384        0.075893        0.060437
  2014          80             0.061499        0.093126        0.072852
  2014          81             0.067010        0.098355        0.077781
  2014          82             0.080235        0.107386        0.089306
  2014          83             0.091491        0.125073        0.102537
  2014          84             0.095522        0.128518        0.106177
  2014          85             0.117601        0.143843        0.125769
  2014          86             0.131845        0.154514        0.138690
  2014          87             0.143413        0.155978        0.146998
  2014          88             0.163878        0.208886        0.175423
  2014          89             0.184899        0.215274        0.192264
  2014          90             0.206804        0.234675        0.213500
  2014          91             0.229617        0.281609        0.241889
  2014          92             0.249196        0.280882        0.256271
  2014          93             0.267184        0.300263        0.274188
  2014          94             0.318872        0.383358        0.333334
  2014          95             0.292230        0.328752        0.300615
  2014          96             0.341900        0.391661        0.353503
  2014          97             0.312555        0.398857        0.332251
  2014          98             0.450672        0.401019        0.438439
  2014          99             0.487317        0.476140        0.484912
  2014         100             0.396191        0.537738        0.426410
  2014         101             0.305270        0.338346        0.312604
  2014         102             0.696337        0.823529        0.722369
  2014         103             0.703625        0.461538        0.651085
  2014         104             0.096774        1.384615        0.320000
  2014         105             0.444444        0.000000        0.363636
  2014         106             0.000000        6.000000        0.857143
  2014         107             6.000000              .        6.000000
  2014         108                   .              .              .
  2014         109                   .              .              .
  2014         110+                  .              .              .
  2015           0             0.003598        0.004392        0.004007
  2015           1             0.000470        0.000342        0.000404
  2015           2             0.000204        0.000095        0.000148
  2015           3             0.000100        0.000141        0.000121
  2015           4             0.000197        0.000047        0.000120
  2015           5             0.000094        0.000089        0.000091
  2015           6             0.000095        0.000182        0.000139
  2015           7             0.000146        0.000231        0.000190
  2015           8             0.000153        0.000000        0.000074
  2015           9             0.000100        0.000188        0.000145
  2015          10             0.000099        0.000186        0.000144
  2015          11             0.000052        0.000000        0.000025
  2015          12             0.000311        0.000098        0.000202
  2015          13             0.000101        0.000192        0.000148
  2015          14             0.000243        0.000184        0.000213
  2015          15             0.000000        0.000397        0.000204
  2015          16             0.000311        0.000085        0.000196
  2015          17             0.000295        0.000323        0.000310
  2015          18             0.000081        0.000499        0.000296
  2015          19             0.000290        0.000550        0.000423
  2015          20             0.000000        0.000687        0.000350
  2015          21             0.000213        0.000656        0.000439
  2015          22             0.000084        0.000794        0.000448
  2015          23             0.000172        0.000940        0.000566
  2015          24             0.000237        0.000644        0.000445
  2015          25             0.000202        0.000467        0.000337
  2015          26             0.000236        0.000757        0.000501
  2015          27             0.000230        0.000554        0.000395
  2015          28             0.000192        0.000597        0.000397
  2015          29             0.000521        0.000800        0.000662
  2015          30             0.000427        0.000827        0.000630
  2015          31             0.000281        0.000813        0.000552
  2015          32             0.000460        0.001227        0.000851
  2015          33             0.000317        0.001018        0.000674
  2015          34             0.000209        0.000837        0.000529
  2015          35             0.000449        0.001194        0.000829
  2015          36             0.000416        0.001373        0.000903
  2015          37             0.000633        0.001830        0.001242
  2015          38             0.000571        0.001321        0.000951
  2015          39             0.001037        0.001787        0.001415
  2015          40             0.000724        0.001412        0.001072
  2015          41             0.000800        0.001999        0.001405
  2015          42             0.001121        0.002461        0.001795
  2015          43             0.001153        0.001665        0.001411
  2015          44             0.001462        0.001706        0.001585
  2015          45             0.001245        0.002896        0.002070
  2015          46             0.001497        0.003425        0.002456
  2015          47             0.001667        0.003833        0.002743
  2015          48             0.001908        0.004494        0.003190
  2015          49             0.002085        0.004759        0.003408
  2015          50             0.002949        0.005350        0.004137
  2015          51             0.002285        0.006447        0.004339
  2015          52             0.002761        0.006059        0.004381
  2015          53             0.003265        0.006763        0.004975
  2015          54             0.003028        0.008594        0.005740
  2015          55             0.003926        0.009261        0.006529
  2015          56             0.004580        0.010547        0.007495
  2015          57             0.004131        0.011276        0.007601
  2015          58             0.005716        0.011989        0.008752
  2015          59             0.005886        0.014625        0.010115
  2015          60             0.006392        0.014045        0.010139
  2015          61             0.006480        0.016994        0.011614
  2015          62             0.007902        0.020173        0.013787
  2015          63             0.007219        0.019733        0.013200
  2015          64             0.008680        0.021588        0.014795
  2015          65             0.009247        0.025148        0.016617
  2015          66             0.010183        0.024815        0.016830
  2015          67             0.010645        0.025675        0.017385
  2015          68             0.013119        0.030360        0.020762
  2015          69             0.014657        0.028350        0.020648
  2015          70             0.016757        0.032851        0.023693
  2015          71             0.018996        0.037459        0.026812
  2015          72             0.020676        0.040547        0.029027
  2015          73             0.021986        0.043126        0.030824
  2015          74             0.027276        0.047900        0.035765
  2015          75             0.030535        0.052926        0.039622
  2015          76             0.033256        0.060062        0.043875
  2015          77             0.039330        0.065729        0.049574
  2015          78             0.046743        0.069175        0.055300
  2015          79             0.050225        0.084213        0.062867
  2015          80             0.059742        0.088295        0.070091
  2015          81             0.072123        0.097700        0.081130
  2015          82             0.079193        0.103639        0.087452
  2015          83             0.093732        0.132876        0.106542
  2015          84             0.102290        0.145489        0.116152
  2015          85             0.118652        0.152539        0.129334
  2015          86             0.142701        0.175460        0.152704
  2015          87             0.155126        0.199496        0.168247
  2015          88             0.182858        0.208334        0.189963
  2015          89             0.203440        0.252406        0.215625
  2015          90             0.219037        0.250773        0.226511
  2015          91             0.250743        0.287234        0.259262
  2015          92             0.268913        0.275364        0.270397
  2015          93             0.305577        0.320962        0.308950
  2015          94             0.313641        0.321509        0.315266
  2015          95             0.371707        0.456683        0.389977
  2015          96             0.329298        0.264992        0.314749
  2015          97             0.410166        0.378668        0.402958
  2015          98             0.410458        0.563972        0.442996
  2015          99             0.395422        0.491837        0.418883
  2015         100             0.710818        0.692175        0.707190
  2015         101             0.663717        0.488749        0.624003
  2015         102             0.483773        0.418118        0.469043
  2015         103             0.830204        0.827586        0.829621
  2015         104             0.547445        0.461538        0.530973
  2015         105             0.769231        0.857143        0.782609
  2015         106             1.846154        0.000000        1.500000
  2015         107             0.000000              .        0.000000
  2015         108                   .              .              .
  2015         109                   .              .              .
  2015         110+                  .              .              .
  2016           0             0.004383        0.004334        0.004358
  2016           1             0.000269        0.000355        0.000313
  2016           2             0.000105        0.000148        0.000127
  2016           3             0.000000        0.000095        0.000050
  2016           4             0.000050        0.000094        0.000073
  2016           5             0.000149        0.000141        0.000145
  2016           6             0.000047        0.000135        0.000092
  2016           7             0.000096        0.000183        0.000141
  2016           8             0.000098        0.000186        0.000143
  2016           9             0.000051        0.000000        0.000025
  2016          10             0.000050        0.000095        0.000073
  2016          11             0.000099        0.000188        0.000145
  2016          12             0.000053        0.000050        0.000051
  2016          13             0.000104        0.000149        0.000127
  2016          14             0.000000        0.000242        0.000124
  2016          15             0.000147        0.000186        0.000167
  2016          16             0.000094        0.000311        0.000205
  2016          17             0.000045        0.000299        0.000175
  2016          18             0.000127        0.000811        0.000477
  2016          19             0.000122        0.000770        0.000454
  2016          20             0.000208        0.000512        0.000364
  2016          21             0.000126        0.000894        0.000517
  2016          22             0.000171        0.000701        0.000441
  2016          23             0.000210        0.000520        0.000369
  2016          24             0.000130        0.000535        0.000338
  2016          25             0.000159        0.000611        0.000390
  2016          26             0.000163        0.000590        0.000380
  2016          27             0.000397        0.000574        0.000487
  2016          28             0.000193        0.000635        0.000418
  2016          29             0.000233        0.000868        0.000554
  2016          30             0.000226        0.000661        0.000446
  2016          31             0.000504        0.000976        0.000743
  2016          32             0.000319        0.000992        0.000662
  2016          33             0.000393        0.000723        0.000561
  2016          34             0.000177        0.000994        0.000592
  2016          35             0.000315        0.000946        0.000637
  2016          36             0.000730        0.001204        0.000972
  2016          37             0.000489        0.000981        0.000739
  2016          38             0.000567        0.001232        0.000905
  2016          39             0.000539        0.001475        0.001013
  2016          40             0.000505        0.001310        0.000911
  2016          41             0.000694        0.001997        0.001353
  2016          42             0.000696        0.001980        0.001344
  2016          43             0.001129        0.002267        0.001702
  2016          44             0.001089        0.002610        0.001856
  2016          45             0.001437        0.002434        0.001938
  2016          46             0.001292        0.002850        0.002070
  2016          47             0.001329        0.003678        0.002495
  2016          48             0.001749        0.003731        0.002733
  2016          49             0.001719        0.004711        0.003200
  2016          50             0.002133        0.005014        0.003555
  2016          51             0.002102        0.005511        0.003785
  2016          52             0.002706        0.006064        0.004360
  2016          53             0.003043        0.006815        0.004891
  2016          54             0.002867        0.008027        0.005382
  2016          55             0.003617        0.007760        0.005629
  2016          56             0.003983        0.009805        0.006816
  2016          57             0.004036        0.011188        0.007518
  2016          58             0.004352        0.012346        0.008222
  2016          59             0.005002        0.012782        0.008752
  2016          60             0.005186        0.014599        0.009721
  2016          61             0.006410        0.014504        0.010357
  2016          62             0.007186        0.017481        0.012188
  2016          63             0.007644        0.019317        0.013210
  2016          64             0.008682        0.021067        0.014567
  2016          65             0.009517        0.023158        0.015939
  2016          66             0.010220        0.023376        0.016273
  2016          67             0.011354        0.026630        0.018238
  2016          68             0.012532        0.026577        0.018782
  2016          69             0.014848        0.032724        0.022700
  2016          70             0.013764        0.030399        0.020984
  2016          71             0.017374        0.035194        0.024973
  2016          72             0.019579        0.040033        0.028144
  2016          73             0.021593        0.040999        0.029660
  2016          74             0.022302        0.043310        0.030980
  2016          75             0.027551        0.048213        0.035960
  2016          76             0.031686        0.053937        0.040588
  2016          77             0.034801        0.061884        0.045381
  2016          78             0.041633        0.068707        0.051972
  2016          79             0.047311        0.076770        0.058352
  2016          80             0.055329        0.083601        0.065653
  2016          81             0.066605        0.089227        0.074662
  2016          82             0.075488        0.108312        0.086851
  2016          83             0.089157        0.117828        0.098644
  2016          84             0.099243        0.129402        0.108861
  2016          85             0.116832        0.144698        0.125578
  2016          86             0.128134        0.168310        0.140499
  2016          87             0.142370        0.178860        0.153229
  2016          88             0.164954        0.213071        0.178809
  2016          89             0.180584        0.220600        0.191413
  2016          90             0.205115        0.236965        0.212815
  2016          91             0.227526        0.245613        0.231687
  2016          92             0.240499        0.294837        0.252961
  2016          93             0.268695        0.323503        0.280977
  2016          94             0.297850        0.351670        0.309406
  2016          95             0.340365        0.322874        0.336834
  2016          96             0.337874        0.420656        0.355154
  2016          97             0.343353        0.300260        0.333400
  2016          98             0.405596        0.495386        0.425459
  2016          99             0.515347        0.541605        0.521018
  2016         100             0.486708        0.432339        0.475631
  2016         101             0.670997        0.599829        0.654524
  2016         102             0.637243        0.746733        0.661491
  2016         103             0.406032        1.313869        0.596148
  2016         104             0.574933        0.857143        0.608314
  2016         105             1.052632        2.000000        1.250000
  2016         106             1.090909        3.000000        1.384615
  2016         107             0.750000              .        0.750000
  2016         108                   .              .              .
  2016         109                   .              .              .
  2016         110+                  .              .              .
  2017           0             0.003264        0.004704        0.004001
  2017           1             0.000278        0.000371        0.000326
  2017           2             0.000163        0.000357        0.000263
  2017           3             0.000106        0.000149        0.000128
  2017           4             0.000208        0.000193        0.000200
  2017           5             0.000203        0.000238        0.000221
  2017           6             0.000151        0.000095        0.000122
  2017           7             0.000096        0.000000        0.000047
  2017           8             0.000145        0.000185        0.000166
  2017           9             0.000198        0.000141        0.000169
  2017          10             0.000052        0.000000        0.000025
  2017          11             0.000101        0.000048        0.000074
  2017          12             0.000000        0.000189        0.000097
  2017          13             0.000159        0.000150        0.000155
  2017          14             0.000210        0.000100        0.000153
  2017          15             0.000103        0.000292        0.000200
  2017          16             0.000148        0.000280        0.000216
  2017          17             0.000141        0.000268        0.000206
  2017          18             0.000135        0.000343        0.000241
  2017          19             0.000085        0.000774        0.000437
  2017          20             0.000286        0.000851        0.000576
  2017          21             0.000084        0.000475        0.000285
  2017          22             0.000255        0.000901        0.000585
  2017          23             0.000173        0.000792        0.000488
  2017          24             0.000085        0.000445        0.000269
  2017          25             0.000088        0.000542        0.000321
  2017          26             0.000162        0.000659        0.000416
  2017          27             0.000331        0.000720        0.000529
  2017          28             0.000323        0.000974        0.000655
  2017          29             0.000472        0.000418        0.000445
  2017          30             0.000197        0.000958        0.000582
  2017          31             0.000382        0.000598        0.000491
  2017          32             0.000182        0.000566        0.000377
  2017          33             0.000467        0.000869        0.000671
  2017          34             0.000253        0.000839        0.000551
  2017          35             0.000322        0.000765        0.000547
  2017          36             0.000390        0.001266        0.000835
  2017          37             0.000562        0.001355        0.000966
  2017          38             0.000671        0.001131        0.000905
  2017          39             0.000859        0.001666        0.001269
  2017          40             0.000799        0.001282        0.001042
  2017          41             0.000801        0.001651        0.001229
  2017          42             0.000737        0.002018        0.001385
  2017          43             0.000998        0.002221        0.001614
  2017          44             0.001250        0.002072        0.001663
  2017          45             0.001246        0.002677        0.001966
  2017          46             0.001603        0.002765        0.002187
  2017          47             0.001714        0.002803        0.002258
  2017          48             0.001087        0.004273        0.002667
  2017          49             0.002151        0.004856        0.003490
  2017          50             0.002208        0.005568        0.003868
  2017          51             0.002449        0.005513        0.003960
  2017          52             0.003060        0.006197        0.004606
  2017          53             0.003066        0.006804        0.004903
  2017          54             0.003395        0.007754        0.005527
  2017          55             0.003371        0.008917        0.006067
  2017          56             0.004150        0.009107        0.006551
  2017          57             0.004039        0.011219        0.007521
  2017          58             0.004541        0.011952        0.008135
  2017          59             0.005829        0.012110        0.008858
  2017          60             0.005925        0.014354        0.009970
  2017          61             0.006035        0.015079        0.010371
  2017          62             0.007358        0.016279        0.011689
  2017          63             0.007576        0.019161        0.013173
  2017          64             0.009288        0.021894        0.015266
  2017          65             0.009585        0.024534        0.016645
  2017          66             0.010275        0.025000        0.017160
  2017          67             0.012206        0.026897        0.018912
  2017          68             0.012859        0.027523        0.019413
  2017          69             0.013685        0.029173        0.020516
  2017          70             0.015583        0.033805        0.023515
  2017          71             0.016501        0.034187        0.024105
  2017          72             0.020382        0.034962        0.026534
  2017          73             0.021454        0.044725        0.031092
  2017          74             0.024500        0.045965        0.033307
  2017          75             0.031467        0.049017        0.038639
  2017          76             0.033465        0.055648        0.042381
  2017          77             0.036505        0.062902        0.046914
  2017          78             0.042315        0.065542        0.051241
  2017          79             0.049586        0.078997        0.060621
  2017          80             0.058428        0.082097        0.067145
  2017          81             0.069504        0.092776        0.077865
  2017          82             0.073090        0.102169        0.083267
  2017          83             0.093621        0.121737        0.103171
  2017          84             0.098525        0.123386        0.106586
  2017          85             0.113728        0.156841        0.127185
  2017          86             0.126861        0.161383        0.137436
  2017          87             0.150588        0.167777        0.155752
  2017          88             0.171697        0.213999        0.184015
  2017          89             0.201901        0.228476        0.209329
  2017          90             0.215495        0.243107        0.222803
  2017          91             0.243159        0.289028        0.253977
  2017          92             0.240224        0.266800        0.246196
  2017          93             0.310793        0.270740        0.301791
  2017          94             0.287360        0.372561        0.305926
  2017          95             0.349838        0.408115        0.362085
  2017          96             0.389539        0.374184        0.386533
  2017          97             0.495939        0.442754        0.484669
  2017          98             0.343470        0.352374        0.345469
  2017          99             0.442750        0.246795        0.397646
  2017         100             0.536473        0.641197        0.559310
  2017         101             0.433187        0.379827        0.421348
  2017         102             0.695034        0.856653        0.729439
  2017         103             0.834403        1.484414        0.949952
  2017         104             1.162791        1.764706        1.203852
  2017         105             1.112485        3.000000        1.320132
  2017         106             2.500000              .        2.500000
  2017         107             1.200000              .        1.200000
  2017         108             6.000000              .        6.000000
  2017         109                   .              .              .
  2017         110+                  .              .              .
  2018           0             0.002977        0.005490        0.004273
  2018           1             0.000166        0.000424        0.000298
  2018           2             0.000000        0.000107        0.000055
  2018           3             0.000110        0.000258        0.000186
  2018           4             0.000268        0.000201        0.000233
  2018           5             0.000000        0.000097        0.000051
  2018           6             0.000103        0.000096        0.000099
  2018           7             0.000051        0.000144        0.000099
  2018           8             0.000048        0.000184        0.000118
  2018           9             0.000098        0.000093        0.000096
  2018          10             0.000000        0.000143        0.000073
  2018          11             0.000105        0.000049        0.000076
  2018          12             0.000000        0.000145        0.000075
  2018          13             0.000354        0.000143        0.000245
  2018          14             0.000000        0.000101        0.000052
  2018          15             0.000053        0.000302        0.000181
  2018          16             0.000155        0.000294        0.000226
  2018          17             0.000347        0.000376        0.000362
  2018          18             0.000331        0.000359        0.000345
  2018          19             0.000090        0.000559        0.000330
  2018          20             0.000172        0.000531        0.000356
  2018          21             0.000289        0.000853        0.000580
  2018          22             0.000127        0.000516        0.000328
  2018          23             0.000129        0.000576        0.000358
  2018          24             0.000131        0.000754        0.000449
  2018          25             0.000172        0.000774        0.000482
  2018          26             0.000312        0.000504        0.000411
  2018          27             0.000289        0.000626        0.000462
  2018          28             0.000253        0.000607        0.000433
  2018          29             0.000246        0.000670        0.000462
  2018          30             0.000200        0.000345        0.000274
  2018          31             0.000080        0.001160        0.000629
  2018          32             0.000310        0.001094        0.000707
  2018          33             0.000406        0.000894        0.000654
  2018          34             0.000363        0.001017        0.000696
  2018          35             0.000474        0.001520        0.001005
  2018          36             0.000543        0.000911        0.000730
  2018          37             0.000394        0.000966        0.000686
  2018          38             0.000462        0.001402        0.000941
  2018          39             0.000928        0.001141        0.001036
  2018          40             0.000904        0.002101        0.001512
  2018          41             0.000623        0.001974        0.001305
  2018          42             0.000625        0.001880        0.001258
  2018          43             0.000744        0.002103        0.001432
  2018          44             0.001417        0.002527        0.001977
  2018          45             0.001039        0.002636        0.001843
  2018          46             0.001294        0.003281        0.002295
  2018          47             0.001542        0.003281        0.002416
  2018          48             0.001242        0.004071        0.002655
  2018          49             0.001683        0.004499        0.003079
  2018          50             0.001957        0.004831        0.003380
  2018          51             0.002708        0.004983        0.003832
  2018          52             0.002837        0.006769        0.004775
  2018          53             0.003388        0.006889        0.005111
  2018          54             0.003604        0.008079        0.005801
  2018          55             0.003117        0.008547        0.005767
  2018          56             0.003751        0.009434        0.006505
  2018          57             0.004981        0.010876        0.007828
  2018          58             0.004611        0.011366        0.007876
  2018          59             0.005922        0.013552        0.009611
  2018          60             0.004801        0.014250        0.009340
  2018          61             0.006349        0.016336        0.011119
  2018          62             0.007250        0.016255        0.011549
  2018          63             0.008198        0.019757        0.013782
  2018          64             0.007811        0.021529        0.014400
  2018          65             0.009579        0.022182        0.015518
  2018          66             0.009797        0.023265        0.016115
  2018          67             0.010872        0.025958        0.017879
  2018          68             0.012501        0.029649        0.020260
  2018          69             0.013575        0.031665        0.021589
  2018          70             0.014205        0.030396        0.021275
