Chile, Death rates (period 1x1), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1999          71             0.021732        0.038341        0.029096
  1999          72             0.024080        0.040663        0.031435
  1999          73             0.025239        0.042497        0.032823
  1999          74             0.030143        0.047345        0.037660
  1999          75             0.034268        0.054495        0.043035
  1999          76             0.036823        0.062011        0.047520
  1999          77             0.040207        0.071694        0.053251
  1999          78             0.046731        0.073443        0.057706
  1999          79             0.052570        0.080468        0.063912
  1999          80             0.057567        0.088299        0.069422
  1999          81             0.068283        0.095352        0.078529
  1999          82             0.077153        0.107370        0.088411
  1999          83             0.081415        0.124339        0.097003
  1999          84             0.090937        0.132316        0.105544
  1999          85             0.103140        0.147720        0.118420
  1999          86             0.114024        0.153868        0.127266
  1999          87             0.129762        0.176710        0.145118
  1999          88             0.138431        0.192691        0.155782
  1999          89             0.158385        0.210291        0.174357
  1999          90             0.165371        0.225903        0.183553
  1999          91             0.199128        0.231631        0.208745
  1999          92             0.212220        0.270066        0.228646
  1999          93             0.244624        0.319065        0.264518
  1999          94             0.255720        0.323440        0.273078
  1999          95             0.303863        0.361768        0.318597
  1999          96             0.278542        0.402014        0.309741
  1999          97             0.367885        0.487735        0.396156
  1999          98             0.365539        0.410975        0.375495
  1999          99             0.411638        0.661209        0.464414
  1999         100             0.457096        0.373121        0.439300
  1999         101             0.370722        0.696013        0.437741
  1999         102             0.506307        0.746656        0.548697
  1999         103             0.366395        0.600901        0.404258
  1999         104             0.546097        0.361882        0.518323
  1999         105             0.471748        1.219800        0.584728
  1999         106             0.487522        1.784257        0.639453
  1999         107             0.518491        2.574627        0.707334
  1999         108             0.588679        6.000000        0.727941
  1999         109             0.908316              .        0.908316
  1999         110+            0.000000              .        0.000000
  2000           0             0.009015        0.010168        0.009604
  2000           1             0.000392        0.000466        0.000430
  2000           2             0.000556        0.000778        0.000669
  2000           3             0.000242        0.000386        0.000315
  2000           4             0.000214        0.000472        0.000345
  2000           5             0.000224        0.000231        0.000227
  2000           6             0.000159        0.000248        0.000205
  2000           7             0.000216        0.000265        0.000241
  2000           8             0.000189        0.000259        0.000225
  2000           9             0.000172        0.000254        0.000214
  2000          10             0.000183        0.000257        0.000221
  2000          11             0.000156        0.000239        0.000198
  2000          12             0.000195        0.000243        0.000219
  2000          13             0.000185        0.000287        0.000236
  2000          14             0.000203        0.000242        0.000223
  2000          15             0.000206        0.000386        0.000298
  2000          16             0.000298        0.000561        0.000433
  2000          17             0.000349        0.000762        0.000559
  2000          18             0.000326        0.001001        0.000667
  2000          19             0.000357        0.001167        0.000766
  2000          20             0.000310        0.001263        0.000794
  2000          21             0.000360        0.001211        0.000789
  2000          22             0.000307        0.001232        0.000772
  2000          23             0.000451        0.001288        0.000870
  2000          24             0.000360        0.001436        0.000896
  2000          25             0.000345        0.001498        0.000920
  2000          26             0.000420        0.001438        0.000930
  2000          27             0.000487        0.001467        0.000976
  2000          28             0.000407        0.001618        0.001008
  2000          29             0.000381        0.001609        0.000990
  2000          30             0.000367        0.001596        0.000976
  2000          31             0.000551        0.001667        0.001104
  2000          32             0.000571        0.001776        0.001167
  2000          33             0.000616        0.001863        0.001229
  2000          34             0.000639        0.001751        0.001183
  2000          35             0.000624        0.001739        0.001169
  2000          36             0.000752        0.001928        0.001329
  2000          37             0.000804        0.001856        0.001322
  2000          38             0.000995        0.002234        0.001601
  2000          39             0.000940        0.002371        0.001639
  2000          40             0.001200        0.002068        0.001626
  2000          41             0.001097        0.002459        0.001763
  2000          42             0.001156        0.002740        0.001930
  2000          43             0.001407        0.003469        0.002414
  2000          44             0.001550        0.003682        0.002587
  2000          45             0.001520        0.003949        0.002702
  2000          46             0.001838        0.003905        0.002848
  2000          47             0.002317        0.004027        0.003152
  2000          48             0.002174        0.004484        0.003293
  2000          49             0.002653        0.005053        0.003824
  2000          50             0.002556        0.004578        0.003550
  2000          51             0.002928        0.005520        0.004192
  2000          52             0.003531        0.006616        0.005026
  2000          53             0.004158        0.007032        0.005548
  2000          54             0.004433        0.008144        0.006239
  2000          55             0.004716        0.007787        0.006213
  2000          56             0.005097        0.009652        0.007304
  2000          57             0.005296        0.009908        0.007507
  2000          58             0.005634        0.010983        0.008153
  2000          59             0.006357        0.011649        0.008867
  2000          60             0.007520        0.012902        0.010102
  2000          61             0.007478        0.013910        0.010526
  2000          62             0.008924        0.015073        0.011816
  2000          63             0.008978        0.014786        0.011690
  2000          64             0.009970        0.017683        0.013565
  2000          65             0.011352        0.019411        0.015126
  2000          66             0.013033        0.021349        0.016891
  2000          67             0.014333        0.025742        0.019543
  2000          68             0.016417        0.029343        0.022243
  2000          69             0.015832        0.029174        0.021885
  2000          70             0.019834        0.031164        0.024978
  2000          71             0.018510        0.032885        0.024897
  2000          72             0.023362        0.041446        0.031309
  2000          73             0.024442        0.041541        0.031952
  2000          74             0.024578        0.045876        0.033852
  2000          75             0.031092        0.051754        0.040043
  2000          76             0.035618        0.058204        0.045322
  2000          77             0.040578        0.059648        0.048597
  2000          78             0.047771        0.069005        0.056472
  2000          79             0.046215        0.074977        0.057875
  2000          80             0.052299        0.084767        0.064875
  2000          81             0.055732        0.085975        0.067180
  2000          82             0.062355        0.099852        0.076274
  2000          83             0.072549        0.105974        0.084724
  2000          84             0.079894        0.121408        0.094592
  2000          85             0.090324        0.126730        0.102835
  2000          86             0.103115        0.147713        0.117992
  2000          87             0.109835        0.162577        0.126828
  2000          88             0.129073        0.173423        0.143097
  2000          89             0.142147        0.188731        0.156553
  2000          90             0.172028        0.209905        0.183283
  2000          91             0.167073        0.240691        0.188392
  2000          92             0.195167        0.268088        0.215881
  2000          93             0.225658        0.279472        0.240252
  2000          94             0.251775        0.300738        0.264255
  2000          95             0.261780        0.310834        0.273793
  2000          96             0.301912        0.345761        0.312515
  2000          97             0.349667        0.470643        0.378129
  2000          98             0.365097        0.503506        0.395019
  2000          99             0.363703        0.338777        0.358685
  2000         100             0.579113        0.669687        0.597179
  2000         101             0.377941        0.509925        0.404089
  2000         102             0.424152        0.407332        0.421171
  2000         103             0.501323        0.836820        0.551225
  2000         104             0.698708        0.741656        0.704989
  2000         105             0.647088        0.562500        0.635205
  2000         106             0.720045        0.454389        0.693947
  2000         107             0.799131        0.000000        0.747208
  2000         108             0.934947              .        0.934947
  2000         109             1.326087              .        1.326087
  2000         110+            4.250000              .        4.250000
  2001           0             0.008472        0.009928        0.009215
  2001           1             0.000726        0.001026        0.000879
  2001           2             0.000476        0.000533        0.000505
  2001           3             0.000346        0.000445        0.000397
  2001           4             0.000219        0.000312        0.000266
  2001           5             0.000207        0.000260        0.000234
  2001           6             0.000193        0.000261        0.000228
  2001           7             0.000258        0.000248        0.000253
  2001           8             0.000142        0.000222        0.000183
  2001           9             0.000196        0.000217        0.000207
  2001          10             0.000128        0.000226        0.000178
  2001          11             0.000175        0.000196        0.000186
  2001          12             0.000199        0.000267        0.000233
  2001          13             0.000182        0.000252        0.000217
  2001          14             0.000326        0.000359        0.000343
  2001          15             0.000303        0.000452        0.000378
  2001          16             0.000231        0.000692        0.000467
  2001          17             0.000306        0.000875        0.000597
  2001          18             0.000317        0.001044        0.000686
  2001          19             0.000303        0.001075        0.000692
  2001          20             0.000317        0.001410        0.000869
  2001          21             0.000344        0.001380        0.000869
  2001          22             0.000377        0.001288        0.000837
  2001          23             0.000422        0.001282        0.000854
  2001          24             0.000301        0.001341        0.000821
  2001          25             0.000480        0.001668        0.001070
  2001          26             0.000574        0.001455        0.001012
  2001          27             0.000477        0.001509        0.000993
  2001          28             0.000496        0.001568        0.001031
  2001          29             0.000430        0.001467        0.000945
  2001          30             0.000373        0.001804        0.001083
  2001          31             0.000492        0.001641        0.001061
  2001          32             0.000609        0.001810        0.001204
  2001          33             0.000622        0.001958        0.001283
  2001          34             0.000840        0.001910        0.001366
  2001          35             0.000823        0.001842        0.001322
  2001          36             0.000802        0.001925        0.001351
  2001          37             0.000782        0.002160        0.001458
  2001          38             0.000827        0.002386        0.001595
  2001          39             0.000923        0.002414        0.001651
  2001          40             0.000973        0.002529        0.001733
  2001          41             0.001146        0.002645        0.001882
  2001          42             0.001282        0.002608        0.001931
  2001          43             0.001547        0.003009        0.002261
  2001          44             0.001852        0.003435        0.002625
  2001          45             0.001844        0.003750        0.002772
  2001          46             0.001873        0.004035        0.002926
  2001          47             0.001997        0.004131        0.003041
  2001          48             0.002420        0.004200        0.003290
  2001          49             0.002669        0.004812        0.003707
  2001          50             0.002722        0.005529        0.004091
  2001          51             0.003010        0.005602        0.004285
  2001          52             0.003089        0.006179        0.004596
  2001          53             0.004014        0.006997        0.005460
  2001          54             0.004603        0.008127        0.006308
  2001          55             0.004773        0.008623        0.006647
  2001          56             0.005342        0.009784        0.007507
  2001          57             0.005726        0.010069        0.007829
  2001          58             0.005931        0.011409        0.008552
  2001          59             0.006964        0.012000        0.009329
  2001          60             0.007264        0.014894        0.010873
  2001          61             0.008377        0.015017        0.011553
  2001          62             0.008443        0.015210        0.011642
  2001          63             0.009146        0.016053        0.012392
  2001          64             0.009893        0.018337        0.013831
  2001          65             0.010940        0.019911        0.015107
  2001          66             0.013176        0.022959        0.017742
  2001          67             0.013090        0.023495        0.017898
  2001          68             0.016894        0.028140        0.022008
  2001          69             0.017866        0.032112        0.024271
  2001          70             0.019634        0.035036        0.026598
  2001          71             0.019977        0.035472        0.026975
  2001          72             0.021768        0.037681        0.028790
  2001          73             0.025829        0.043394        0.033475
  2001          74             0.024029        0.044585        0.032957
  2001          75             0.030991        0.046768        0.037792
  2001          76             0.034728        0.055164        0.043505
  2001          77             0.038878        0.060442        0.048071
  2001          78             0.045248        0.066260        0.054019
  2001          79             0.048220        0.076707        0.059768
  2001          80             0.055712        0.086296        0.067697
  2001          81             0.057595        0.090265        0.070002
  2001          82             0.066754        0.098187        0.078407
  2001          83             0.075421        0.109676        0.087866
  2001          84             0.080641        0.117354        0.093708
  2001          85             0.087590        0.138347        0.105080
  2001          86             0.101731        0.143331        0.115623
  2001          87             0.119959        0.149504        0.129542
  2001          88             0.125489        0.170350        0.139526
  2001          89             0.147279        0.186978        0.159455
  2001          90             0.151075        0.189037        0.162489
  2001          91             0.180642        0.219955        0.191940
  2001          92             0.203139        0.208792        0.204719
  2001          93             0.225835        0.261128        0.235585
  2001          94             0.247888        0.285054        0.257650
  2001          95             0.245193        0.306982        0.260331
  2001          96             0.290663        0.310291        0.295297
  2001          97             0.281235        0.332747        0.293188
  2001          98             0.309886        0.380836        0.325432
  2001          99             0.322955        0.382142        0.335051
  2001         100             0.384433        0.547427        0.415350
  2001         101             0.470909        0.560322        0.487059
  2001         102             0.373953        0.410437        0.380924
  2001         103             0.408828        0.333087        0.395965
  2001         104             0.303558        0.000000        0.260467
  2001         105             0.548240        1.040816        0.619738
  2001         106             0.594595        1.500000        0.692043
  2001         107             0.665405        2.529412        0.799016
  2001         108             0.750000        6.000000        0.859799
  2001         109             0.982036              .        0.982036
  2001         110+            1.500000              .        1.500000
  2002           0             0.007361        0.009527        0.008466
  2002           1             0.000712        0.000821        0.000767
  2002           2             0.000520        0.000435        0.000477
  2002           3             0.000268        0.000413        0.000342
  2002           4             0.000285        0.000338        0.000312
  2002           5             0.000176        0.000246        0.000212
  2002           6             0.000195        0.000203        0.000199
  2002           7             0.000183        0.000206        0.000194
  2002           8             0.000120        0.000223        0.000173
  2002           9             0.000161        0.000198        0.000180
  2002          10             0.000215        0.000235        0.000225
  2002          11             0.000169        0.000264        0.000217
  2002          12             0.000125        0.000215        0.000171
  2002          13             0.000177        0.000328        0.000254
  2002          14             0.000203        0.000551        0.000380
  2002          15             0.000190        0.000476        0.000335
  2002          16             0.000316        0.000603        0.000462
  2002          17             0.000329        0.000691        0.000514
  2002          18             0.000242        0.000841        0.000548
  2002          19             0.000256        0.001063        0.000665
  2002          20             0.000317        0.001241        0.000783
  2002          21             0.000277        0.001249        0.000768
  2002          22             0.000359        0.001269        0.000820
  2002          23             0.000358        0.001300        0.000833
  2002          24             0.000472        0.001351        0.000914
  2002          25             0.000325        0.001547        0.000935
  2002          26             0.000417        0.001326        0.000869
  2002          27             0.000411        0.001413        0.000911
  2002          28             0.000506        0.001350        0.000929
  2002          29             0.000424        0.001752        0.001086
  2002          30             0.000349        0.001625        0.000983
  2002          31             0.000488        0.001644        0.001063
  2002          32             0.000387        0.001514        0.000946
  2002          33             0.000475        0.001528        0.000998
  2002          34             0.000668        0.001706        0.001182
  2002          35             0.000572        0.001927        0.001240
  2002          36             0.000684        0.001878        0.001271
  2002          37             0.000727        0.002072        0.001386
  2002          38             0.000881        0.001975        0.001420
  2002          39             0.000837        0.002252        0.001535
  2002          40             0.001182        0.002563        0.001858
  2002          41             0.001113        0.002515        0.001802
  2002          42             0.001168        0.002369        0.001759
  2002          43             0.001277        0.002875        0.002060
  2002          44             0.001387        0.003446        0.002396
  2002          45             0.001929        0.003272        0.002586
  2002          46             0.001931        0.003617        0.002755
  2002          47             0.002123        0.003847        0.002965
  2002          48             0.002159        0.004252        0.003185
  2002          49             0.002365        0.005183        0.003743
  2002          50             0.002748        0.004906        0.003795
  2002          51             0.002913        0.005733        0.004293
  2002          52             0.003331        0.005383        0.004338
  2002          53             0.003366        0.006237        0.004765
  2002          54             0.004253        0.007522        0.005838
  2002          55             0.004285        0.007891        0.006030
  2002          56             0.004635        0.008570        0.006549
  2002          57             0.005672        0.009871        0.007710
  2002          58             0.006260        0.011167        0.008627
  2002          59             0.006028        0.011953        0.008851
  2002          60             0.006835        0.013495        0.009958
  2002          61             0.007865        0.013179        0.010381
  2002          62             0.009632        0.014594        0.011990
  2002          63             0.008546        0.016050        0.012076
  2002          64             0.009319        0.017039        0.012934
  2002          65             0.010428        0.018771        0.014297
  2002          66             0.012561        0.021723        0.016798
  2002          67             0.013435        0.023685        0.018181
  2002          68             0.014440        0.026656        0.020019
  2002          69             0.017370        0.030792        0.023427
  2002          70             0.018866        0.031401        0.024458
  2002          71             0.022098        0.037512        0.029010
  2002          72             0.021649        0.038339        0.029073
  2002          73             0.025077        0.042032        0.032457
  2002          74             0.027847        0.048019        0.036511
  2002          75             0.029606        0.048389        0.037647
  2002          76             0.032440        0.052427        0.040910
  2002          77             0.039015        0.059989        0.047872
  2002          78             0.042131        0.065995        0.052085
  2002          79             0.048436        0.072758        0.058128
  2002          80             0.051322        0.082769        0.063863
  2002          81             0.057732        0.090644        0.070381
  2002          82             0.065112        0.098719        0.077613
  2002          83             0.071932        0.108520        0.085204
  2002          84             0.075257        0.115355        0.089485
  2002          85             0.090549        0.123310        0.101911
  2002          86             0.095621        0.135993        0.109156
  2002          87             0.106748        0.144260        0.118963
  2002          88             0.118741        0.162215        0.132481
  2002          89             0.128946        0.184593        0.145807
  2002          90             0.133635        0.191218        0.150704
  2002          91             0.165404        0.220525        0.181443
  2002          92             0.170857        0.246778        0.191967
  2002          93             0.193474        0.239136        0.205852
  2002          94             0.227286        0.279414        0.241277
  2002          95             0.249197        0.323627        0.267947
  2002          96             0.290480        0.309063        0.294860
  2002          97             0.294998        0.388931        0.316447
  2002          98             0.300612        0.339692        0.309242
  2002          99             0.328709        0.303819        0.323410
  2002         100             0.351330        0.309063        0.342938
  2002         101             0.385807        0.416222        0.391273
  2002         102             0.513035        0.513113        0.513048
  2002         103             0.460813        0.546282        0.477411
  2002         104             0.647521        0.485699        0.618102
  2002         105             0.610284        0.838670        0.640582
  2002         106             0.683278        1.375862        0.744512
  2002         107             0.807440        6.000000        0.880259
  2002         108             1.037671              .        1.037671
  2002         109             1.422414              .        1.422414
  2002         110+            4.192771              .        4.192771
  2003           0             0.007372        0.008611        0.008003
  2003           1             0.000603        0.000874        0.000741
  2003           2             0.000325        0.000410        0.000368
  2003           3             0.000269        0.000236        0.000253
  2003           4             0.000279        0.000231        0.000254
  2003           5             0.000242        0.000271        0.000257
  2003           6             0.000215        0.000185        0.000199
  2003           7             0.000120        0.000202        0.000162
  2003           8             0.000117        0.000198        0.000158
  2003           9             0.000087        0.000209        0.000149
  2003          10             0.000078        0.000212        0.000146
  2003          11             0.000167        0.000221        0.000194
  2003          12             0.000165        0.000311        0.000239
  2003          13             0.000172        0.000286        0.000230
  2003          14             0.000203        0.000345        0.000275
  2003          15             0.000241        0.000411        0.000327
  2003          16             0.000186        0.000639        0.000416
  2003          17             0.000223        0.000703        0.000467
  2003          18             0.000220        0.000745        0.000487
  2003          19             0.000284        0.000801        0.000547
  2003          20             0.000349        0.001195        0.000777
  2003          21             0.000283        0.001147        0.000720
  2003          22             0.000381        0.001356        0.000875
  2003          23             0.000338        0.001230        0.000789
  2003          24             0.000336        0.001303        0.000823
  2003          25             0.000316        0.001289        0.000806
  2003          26             0.000275        0.001270        0.000774
  2003          27             0.000373        0.001317        0.000846
  2003          28             0.000442        0.001547        0.000996
  2003          29             0.000480        0.001495        0.000989
  2003          30             0.000573        0.001438        0.001006
  2003          31             0.000446        0.001621        0.001033
  2003          32             0.000481        0.001668        0.001074
  2003          33             0.000451        0.001455        0.000952
  2003          34             0.000638        0.001792        0.001214
  2003          35             0.000639        0.001895        0.001264
  2003          36             0.000676        0.001917        0.001292
  2003          37             0.000731        0.001801        0.001262
  2003          38             0.000768        0.002145        0.001450
  2003          39             0.000915        0.002151        0.001529
  2003          40             0.000952        0.002286        0.001614
  2003          41             0.001179        0.002489        0.001826
  2003          42             0.001317        0.002462        0.001884
  2003          43             0.001288        0.002665        0.001969
  2003          44             0.001449        0.002711        0.002071
  2003          45             0.001477        0.003647        0.002549
  2003          46             0.001881        0.003448        0.002653
  2003          47             0.002076        0.003562        0.002807
  2003          48             0.002368        0.003822        0.003083
  2003          49             0.002396        0.004464        0.003413
  2003          50             0.002794        0.005141        0.003945
  2003          51             0.003036        0.005341        0.004161
  2003          52             0.003422        0.005586        0.004484
  2003          53             0.003443        0.006668        0.005019
  2003          54             0.003890        0.006740        0.005277
  2003          55             0.004293        0.007960        0.006071
  2003          56             0.004784        0.008995        0.006821
  2003          57             0.005171        0.009541        0.007286
  2003          58             0.005547        0.010746        0.008050
  2003          59             0.006688        0.011345        0.008920
  2003          60             0.007306        0.012906        0.009965
  2003          61             0.007717        0.014430        0.010877
  2003          62             0.008600        0.015460        0.011848
  2003          63             0.009268        0.015814        0.012346
  2003          64             0.010131        0.017664        0.013645
  2003          65             0.010965        0.018511        0.014470
  2003          66             0.011452        0.020493        0.015608
  2003          67             0.012982        0.025295        0.018623
  2003          68             0.014334        0.026239        0.019753
  2003          69             0.015117        0.027300        0.020581
  2003          70             0.017445        0.032893        0.024319
  2003          71             0.018381        0.035210        0.025775
  2003          72             0.024086        0.039387        0.030805
  2003          73             0.024999        0.042468        0.032559
  2003          74             0.027989        0.049570        0.037170
  2003          75             0.030266        0.054460        0.040451
  2003          76             0.032520        0.056037        0.042337
  2003          77             0.033651        0.058836        0.044000
  2003          78             0.040857        0.067355        0.051651
  2003          79             0.047048        0.074617        0.057795
  2003          80             0.055032        0.085911        0.067364
  2003          81             0.058097        0.087110        0.069455
  2003          82             0.066793        0.098923        0.078902
  2003          83             0.077875        0.107698        0.088736
  2003          84             0.079548        0.116860        0.092771
  2003          85             0.085346        0.127682        0.100000
  2003          86             0.096111        0.143645        0.112167
  2003          87             0.108904        0.150811        0.122560
  2003          88             0.119848        0.159227        0.132325
  2003          89             0.140408        0.195341        0.157214
  2003          90             0.153348        0.193406        0.165038
  2003          91             0.173206        0.210305        0.183838
  2003          92             0.180882        0.216675        0.190937
  2003          93             0.201591        0.249761        0.214476
  2003          94             0.220967        0.295585        0.240386
  2003          95             0.240824        0.302950        0.256744
  2003          96             0.285779        0.321814        0.294519
  2003          97             0.281834        0.259459        0.276693
  2003          98             0.331223        0.316103        0.327834
  2003          99             0.395452        0.454973        0.408457
  2003         100             0.323418        0.502458        0.360266
  2003         101             0.466195        0.441035        0.461355
  2003         102             0.463977        0.513875        0.472806
  2003         103             0.419514        0.280068        0.395862
  2003         104             0.318659        0.413128        0.337981
  2003         105             0.662875        0.521267        0.636138
  2003         106             0.717798        0.990741        0.746802
  2003         107             0.805058        0.000000        0.770161
  2003         108             1.037104              .        1.037104
  2003         109             1.940000              .        1.940000
  2003         110+            6.000000              .        6.000000
  2004           0             0.007218        0.009243        0.008249
  2004           1             0.000658        0.000848        0.000754
  2004           2             0.000285        0.000353        0.000320
  2004           3             0.000281        0.000240        0.000260
  2004           4             0.000229        0.000198        0.000214
  2004           5             0.000141        0.000211        0.000177
  2004           6             0.000107        0.000214        0.000162
  2004           7             0.000172        0.000173        0.000173
  2004           8             0.000110        0.000276        0.000194
  2004           9             0.000129        0.000187        0.000158
  2004          10             0.000168        0.000203        0.000186
  2004          11             0.000186        0.000219        0.000203
  2004          12             0.000136        0.000190        0.000163
  2004          13             0.000190        0.000288        0.000240
  2004          14             0.000226        0.000324        0.000275
  2004          15             0.000283        0.000440        0.000363
  2004          16             0.000278        0.000417        0.000349
  2004          17             0.000275        0.000758        0.000521
  2004          18             0.000259        0.000967        0.000619
  2004          19             0.000301        0.001039        0.000675
  2004          20             0.000315        0.001005        0.000665
  2004          21             0.000384        0.001119        0.000757
  2004          22             0.000385        0.001292        0.000844
  2004          23             0.000289        0.001112        0.000706
  2004          24             0.000451        0.001217        0.000838
  2004          25             0.000443        0.001229        0.000840
  2004          26             0.000453        0.001342        0.000901
  2004          27             0.000440        0.001240        0.000843
  2004          28             0.000583        0.001201        0.000894
  2004          29             0.000387        0.001299        0.000846
  2004          30             0.000431        0.001485        0.000960
  2004          31             0.000471        0.001574        0.001024
  2004          32             0.000433        0.001540        0.000988
  2004          33             0.000543        0.001735        0.001140
  2004          34             0.000560        0.001614        0.001088
  2004          35             0.000649        0.001547        0.001098
  2004          36             0.000804        0.001885        0.001345
  2004          37             0.000837        0.001858        0.001347
  2004          38             0.000665        0.001925        0.001294
  2004          39             0.001051        0.002197        0.001622
  2004          40             0.001032        0.002321        0.001674
  2004          41             0.001339        0.002712        0.002022
  2004          42             0.001030        0.002471        0.001746
  2004          43             0.001159        0.002589        0.001869
  2004          44             0.001376        0.002793        0.002079
  2004          45             0.001555        0.003092        0.002317
  2004          46             0.001678        0.003421        0.002541
  2004          47             0.002249        0.003426        0.002831
  2004          48             0.001951        0.004048        0.002987
  2004          49             0.002203        0.004136        0.003157
  2004          50             0.002634        0.004841        0.003721
  2004          51             0.002693        0.005610        0.004127
  2004          52             0.002943        0.005315        0.004106
  2004          53             0.003358        0.005929        0.004615
  2004          54             0.003636        0.007089        0.005320
  2004          55             0.004133        0.007785        0.005909
  2004          56             0.004565        0.008109        0.006283
  2004          57             0.004640        0.009303        0.006891
  2004          58             0.005351        0.009617        0.007403
  2004          59             0.005596        0.010470        0.007930
  2004          60             0.007346        0.012158        0.009640
  2004          61             0.007732        0.012282        0.009890
  2004          62             0.007714        0.013936        0.010650
  2004          63             0.008365        0.015952        0.011927
  2004          64             0.009450        0.018138        0.013506
  2004          65             0.010992        0.018934        0.014676
  2004          66             0.011754        0.020938        0.015987
  2004          67             0.013455        0.022619        0.017646
  2004          68             0.014121        0.025144        0.019115
  2004          69             0.015817        0.027455        0.021036
  2004          70             0.015961        0.031194        0.022719
  2004          71             0.019372        0.035285        0.026355
  2004          72             0.021373        0.039741        0.029343
  2004          73             0.024489        0.047422        0.034325
  2004          74             0.028793        0.049720        0.037663
  2004          75             0.031450        0.050289        0.039338
  2004          76             0.035011        0.060146        0.045402
  2004          77             0.036160        0.057590        0.044899
  2004          78             0.036439        0.065165        0.047974
  2004          79             0.047470        0.079841        0.060235
  2004          80             0.054394        0.082966        0.065774
  2004          81             0.060159        0.088754        0.071379
  2004          82             0.064252        0.098530        0.077424
  2004          83             0.076618        0.107699        0.088101
  2004          84             0.080885        0.114530        0.092880
  2004          85             0.090530        0.124274        0.102200
  2004          86             0.103424        0.148498        0.118602
  2004          87             0.112110        0.160204        0.127869
  2004          88             0.133294        0.173759        0.146100
  2004          89             0.140942        0.190896        0.156281
  2004          90             0.157896        0.210153        0.173340
  2004          91             0.174259        0.216277        0.186139
  2004          92             0.184365        0.243106        0.200683
  2004          93             0.214761        0.275870        0.231319
  2004          94             0.238515        0.309598        0.256634
  2004          95             0.260452        0.320489        0.275278
  2004          96             0.253615        0.301335        0.265415
  2004          97             0.285367        0.411361        0.314831
  2004          98             0.363302        0.467394        0.386240
  2004          99             0.349926        0.361563        0.352454
  2004         100             0.395347        0.502302        0.417215
  2004         101             0.403681        0.415243        0.405913
  2004         102             0.405954        0.425592        0.409735
  2004         103             0.581600        0.482121        0.563706
  2004         104             0.450744        0.132275        0.391789
  2004         105             0.465443        0.693178        0.514885
  2004         106             0.491747        0.929423        0.566803
  2004         107             0.525105        4.116788        0.688852
  2004         108             0.585887              .        0.585887
  2004         109             0.950495              .        0.950495
  2004         110+                  .              .              .
  2005           0             0.006969        0.008555        0.007777
  2005           1             0.000588        0.000710        0.000650
  2005           2             0.000304        0.000333        0.000319
  2005           3             0.000171        0.000259        0.000216
  2005           4             0.000161        0.000202        0.000182
  2005           5             0.000152        0.000178        0.000165
  2005           6             0.000133        0.000257        0.000197
  2005           7             0.000207        0.000118        0.000162
  2005           8             0.000075        0.000216        0.000147
  2005           9             0.000138        0.000211        0.000175
  2005          10             0.000135        0.000165        0.000150
  2005          11             0.000132        0.000180        0.000156
  2005          12             0.000170        0.000158        0.000164
  2005          13             0.000196        0.000275        0.000236
  2005          14             0.000163        0.000296        0.000231
  2005          15             0.000225        0.000403        0.000316
  2005          16             0.000330        0.000598        0.000466
  2005          17             0.000271        0.000773        0.000526
  2005          18             0.000296        0.000901        0.000604
  2005          19             0.000280        0.001031        0.000661
  2005          20             0.000257        0.001024        0.000646
  2005          21             0.000224        0.001068        0.000652
  2005          22             0.000291        0.001087        0.000694
  2005          23             0.000306        0.001279        0.000799
  2005          24             0.000331        0.001214        0.000778
  2005          25             0.000407        0.001284        0.000850
  2005          26             0.000325        0.001275        0.000805
  2005          27             0.000400        0.001205        0.000806
  2005          28             0.000346        0.001397        0.000875
  2005          29             0.000415        0.001223        0.000821
  2005          30             0.000466        0.001450        0.000961
  2005          31             0.000399        0.001432        0.000917
  2005          32             0.000603        0.001829        0.001218
  2005          33             0.000561        0.001404        0.000983
  2005          34             0.000619        0.001742        0.001181
  2005          35             0.000516        0.001653        0.001085
  2005          36             0.000673        0.001728        0.001200
  2005          37             0.000875        0.001820        0.001347
  2005          38             0.000788        0.002067        0.001426
  2005          39             0.000937        0.002022        0.001478
  2005          40             0.001047        0.002389        0.001716
  2005          41             0.001102        0.002139        0.001618
  2005          42             0.001183        0.002378        0.001777
  2005          43             0.001069        0.002812        0.001935
  2005          44             0.001421        0.002433        0.001924
  2005          45             0.001609        0.002736        0.002168
  2005          46             0.001452        0.003341        0.002388
  2005          47             0.001924        0.003558        0.002733
  2005          48             0.002091        0.003901        0.002985
  2005          49             0.002068        0.003736        0.002891
  2005          50             0.002637        0.004168        0.003392
  2005          51             0.002660        0.004784        0.003704
  2005          52             0.003150        0.005273        0.004192
  2005          53             0.003292        0.005617        0.004430
  2005          54             0.003344        0.006037        0.004659
  2005          55             0.003583        0.007053        0.005272
  2005          56             0.004597        0.007858        0.006179
  2005          57             0.004487        0.008626        0.006489
  2005          58             0.005315        0.009963        0.007554
  2005          59             0.005674        0.010358        0.007920
  2005          60             0.006381        0.011600        0.008873
  2005          61             0.006565        0.012686        0.009472
  2005          62             0.007923        0.013691        0.010649
  2005          63             0.008243        0.014748        0.011302
  2005          64             0.010185        0.017024        0.013385
  2005          65             0.010375        0.019066        0.014419
  2005          66             0.011428        0.021146        0.015922
  2005          67             0.012871        0.022617        0.017344
  2005          68             0.015074        0.024288        0.019264
  2005          69             0.013530        0.027238        0.019698
